NAME	TITLE	SCORE	
EFNB2	ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]	-0.055027775	
CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	-0.055119414	
CEBPA	CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]	-0.055275142	
MIOX	myo-inositol oxygenase [Source:HGNC Symbol;Acc:HGNC:14522]	-0.05529244	
TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	-0.055294946	
GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	-0.05540006	
PPIB	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	-0.055448785	
ZNF174	zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963]	-0.0555434	
CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	-0.055744097	
LRP12	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	-0.055989996	
GNRH2	gonadotropin releasing hormone 2 [Source:HGNC Symbol;Acc:HGNC:4420]	-0.056043375	
ACVR1B	activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172]	-0.05612039	
CBX1	chromobox 1 [Source:HGNC Symbol;Acc:HGNC:1551]	-0.056155127	
CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]	-0.056163684	
PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha [Source:HGNC Symbol;Acc:HGNC:9307]	-0.056205228	
TCL1B	TCL1 family AKT coactivator B [Source:HGNC Symbol;Acc:HGNC:11649]	-0.056220263	
ACAN	aggrecan [Source:HGNC Symbol;Acc:HGNC:319]	-0.056423787	
SYT2	synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:11510]	-0.056488555	
SDHAF2	succinate dehydrogenase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:26034]	-0.056530338	
RBM24	RNA binding motif protein 24 [Source:HGNC Symbol;Acc:HGNC:21539]	-0.056572795	
RELB	RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]	-0.056632746	
FBP2	fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607]	-0.056664094	
PDZD7	PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257]	-0.056733217	
ARB2A	ARB2 cotranscriptional regulator A [Source:HGNC Symbol;Acc:HGNC:25365]	-0.05683518	
PGK2	phosphoglycerate kinase 2 [Source:HGNC Symbol;Acc:HGNC:8898]	-0.056872346	
MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]	-0.05703999	
DHX38	DEAH-box helicase 38 [Source:HGNC Symbol;Acc:HGNC:17211]	-0.05707548	
RABIF	RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]	-0.05710072	
ANGPTL7	angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]	-0.05710216	
PPIG	peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]	-0.05728376	
MBL2	mannose binding lectin 2 [Source:HGNC Symbol;Acc:HGNC:6922]	-0.05758802	
NDUFA5	NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]	-0.057611775	
DDX23	DEAD-box helicase 23 [Source:HGNC Symbol;Acc:HGNC:17347]	-0.057722013	
PIEZO1	piezo type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:HGNC:28993]	-0.057813294	
HEPHL1	hephaestin like 1 [Source:HGNC Symbol;Acc:HGNC:30477]	-0.057840753	
ISLR2	immunoglobulin superfamily containing leucine rich repeat 2 [Source:HGNC Symbol;Acc:HGNC:29286]	-0.057911582	
PCDHA7	protocadherin alpha 7 [Source:HGNC Symbol;Acc:HGNC:8673]	-0.05796483	
PSMA5	proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]	-0.05799207	
ATP1B3	ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]	-0.058071423	
ADRM1	ADRM1 26S proteasome ubiquitin receptor [Source:HGNC Symbol;Acc:HGNC:15759]	-0.058074776	
ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	-0.058096085	
DSC2	desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]	-0.05824898	
TIAM1	TIAM Rac1 associated GEF 1 [Source:HGNC Symbol;Acc:HGNC:11805]	-0.05829846	
CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	-0.058312487	
ZNF415	zinc finger protein 415 [Source:HGNC Symbol;Acc:HGNC:20636]	-0.05859976	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	-0.058655716	
TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	-0.058729075	
PRDM1	PR/SET domain 1 [Source:HGNC Symbol;Acc:HGNC:9346]	-0.058743365	
PUF60	poly(U) binding splicing factor 60 [Source:HGNC Symbol;Acc:HGNC:17042]	-0.058823492	
ZNF264	zinc finger protein 264 [Source:HGNC Symbol;Acc:HGNC:13057]	-0.058851324	
FAAH2	fatty acid amide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:26440]	-0.058886595	
CRHBP	corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]	-0.058889132	
CRIP1	cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360]	-0.059227414	
NR1H2	nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]	-0.059296366	
CFHR4	complement factor H related 4 [Source:HGNC Symbol;Acc:HGNC:16979]	-0.05932829	
ULK3	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	-0.05939939	
FAM162B	family with sequence similarity 162 member B [Source:HGNC Symbol;Acc:HGNC:21549]	-0.05943896	
S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	-0.05952882	
NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	-0.059613228	
RDH16	retinol dehydrogenase 16 [Source:HGNC Symbol;Acc:HGNC:29674]	-0.05962667	
FCGR2B	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	-0.0598374	
IL17D	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	-0.059944153	
XDH	xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]	-0.060041472	
RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	-0.0600463	
C18orf32	chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]	-0.060186353	
SV2A	synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]	-0.060457684	
MEOX2	mesenchyme homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7014]	-0.060759947	
AHSP	alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]	-0.06090218	
VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	-0.060930695	
LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 [Source:HGNC Symbol;Acc:HGNC:15606]	-0.06108256	
ITIH3	inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]	-0.061089486	
ELMO1	engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]	-0.06110585	
LILRB3	leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607]	-0.06136733	
ZNRF3	zinc and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:18126]	-0.06138419	
IL1RAPL2	interleukin 1 receptor accessory protein like 2 [Source:HGNC Symbol;Acc:HGNC:5997]	-0.061408814	
WRNIP1	WRN helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]	-0.061839636	
MSMP	microseminoprotein, prostate associated [Source:HGNC Symbol;Acc:HGNC:29663]	-0.06187431	
LTA4H	leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]	-0.061881624	
PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	-0.062047597	
PMP2	peripheral myelin protein 2 [Source:HGNC Symbol;Acc:HGNC:9117]	-0.06237566	
DEFB125	defensin beta 125 [Source:HGNC Symbol;Acc:HGNC:18105]	-0.062540226	
PSMA3	proteasome 20S subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]	-0.06262188	
ZWINT	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]	-0.06284797	
SUN5	Sad1 and UNC84 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:16252]	-0.06310118	
GAL3ST1	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]	-0.06322843	
FAM171A1	family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	-0.06323502	
SIGLEC5	sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]	-0.06338901	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	-0.063431196	
TEK	TEK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11724]	-0.063624635	
MLN	motilin [Source:HGNC Symbol;Acc:HGNC:7141]	-0.063630834	
TMPRSS6	transmembrane serine protease 6 [Source:HGNC Symbol;Acc:HGNC:16517]	-0.06366576	
RNF43	ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]	-0.06371453	
NBR1	NBR1 autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]	-0.063730106	
PGF	placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]	-0.063830525	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	-0.06391155	
ALPL	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	-0.06413431	
BHMT2	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]	-0.064207904	
PTHLH	parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]	-0.064426646	
TPO	thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]	-0.06447003	
SPACA3	sperm acrosome associated 3 [Source:HGNC Symbol;Acc:HGNC:16260]	-0.06473372	
VCL	vinculin [Source:HGNC Symbol;Acc:HGNC:12665]	-0.064966016	
TMEM132C	transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]	-0.06503475	
RAB3A	RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]	-0.06505278	
ZNF175	zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]	-0.06516045	
QPCTL	glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]	-0.06526985	
LYSMD4	LysM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26571]	-0.06534946	
CRTAC1	cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]	-0.06537481	
NRG3	neuregulin 3 [Source:HGNC Symbol;Acc:HGNC:7999]	-0.065390445	
PYCR2	pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262]	-0.065643765	
CD244	CD244 molecule [Source:HGNC Symbol;Acc:HGNC:18171]	-0.06585572	
RCAN1	regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]	-0.0659776	
RELL2	RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902]	-0.06602321	
ADAM30	ADAM metallopeptidase domain 30 [Source:HGNC Symbol;Acc:HGNC:208]	-0.06603182	
CREB3L1	cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]	-0.06615	
TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	-0.06626415	
LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	-0.06652775	
BTNL8	butyrophilin like 8 [Source:HGNC Symbol;Acc:HGNC:26131]	-0.066604905	
KLB	klotho beta [Source:HGNC Symbol;Acc:HGNC:15527]	-0.06679787	
PSMD10	proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]	-0.06699627	
SNRPF	small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]	-0.06709121	
MYOM3	myomesin 3 [Source:HGNC Symbol;Acc:HGNC:26679]	-0.067295745	
ASGR1	asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]	-0.067664385	
MAGOHB	mago homolog B, exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:25504]	-0.067753986	
CCL21	C-C motif chemokine ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]	-0.06786359	
BCAR3	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	-0.06793048	
IMPDH2	inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053]	-0.06807964	
ADAM29	ADAM metallopeptidase domain 29 [Source:HGNC Symbol;Acc:HGNC:207]	-0.06818163	
ADAMDEC1	ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]	-0.06821438	
TSSK2	testis specific serine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11401]	-0.068237565	
CDC42BPA	CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]	-0.06836083	
UCMA	upper zone of growth plate and cartilage matrix associated [Source:HGNC Symbol;Acc:HGNC:25205]	-0.068375334	
DUS2	dihydrouridine synthase 2 [Source:HGNC Symbol;Acc:HGNC:26014]	-0.06841836	
KIR2DL2	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6330]	-0.06851005	
SEC61B	SEC61 translocon subunit beta [Source:HGNC Symbol;Acc:HGNC:16993]	-0.06852047	
PRTN3	proteinase 3 [Source:HGNC Symbol;Acc:HGNC:9495]	-0.06876871	
HMOX1	heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]	-0.0687826	
SH3GLB1	SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]	-0.068838716	
ARSB	arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]	-0.068853706	
CLMP	CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]	-0.06906116	
POLH	DNA polymerase eta [Source:HGNC Symbol;Acc:HGNC:9181]	-0.069113664	
PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	-0.06912885	
ACBD6	acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]	-0.06922858	
RFXAP	regulatory factor X associated protein [Source:HGNC Symbol;Acc:HGNC:9988]	-0.06937369	
THTPA	thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987]	-0.06946528	
PRND	prion like protein doppel [Source:HGNC Symbol;Acc:HGNC:15748]	-0.069526486	
KLRK1	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	-0.06955513	
RNF114	ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094]	-0.06963952	
FOLR3	folate receptor gamma [Source:HGNC Symbol;Acc:HGNC:3795]	-0.06967368	
FSTL5	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	-0.07001387	
RNPC3	RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]	-0.07022278	
CEMIP2	cell migration inducing hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:11869]	-0.0702327	
MICA	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]	-0.07033769	
NRXN2	neurexin 2 [Source:HGNC Symbol;Acc:HGNC:8009]	-0.07039283	
PTH2	parathyroid hormone 2 [Source:HGNC Symbol;Acc:HGNC:30828]	-0.07050778	
MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	-0.07055523	
CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	-0.070737354	
ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	-0.07076221	
C2	complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]	-0.07078697	
CLEC11A	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]	-0.070897564	
UCHL5	ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678]	-0.07095995	
LGALS1	galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]	-0.071002	
BACH2	BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]	-0.07109967	
HPGDS	hematopoietic prostaglandin D synthase [Source:HGNC Symbol;Acc:HGNC:17890]	-0.071360454	
WFDC11	WAP four-disulfide core domain 11 [Source:HGNC Symbol;Acc:HGNC:20478]	-0.071473934	
CCK	cholecystokinin [Source:HGNC Symbol;Acc:HGNC:1569]	-0.07161532	
TEAD4	TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]	-0.07170627	
FRRS1L	ferric chelate reductase 1 like [Source:HGNC Symbol;Acc:HGNC:1362]	-0.07174919	
MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]	-0.07193032	
AOC1	amine oxidase copper containing 1 [Source:HGNC Symbol;Acc:HGNC:80]	-0.072114855	
PPARGC1A	PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]	-0.07216339	
DEFB104A	defensin beta 104A [Source:HGNC Symbol;Acc:HGNC:18115]	-0.072426	
ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]	-0.07253532	
LRRC25	leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806]	-0.072664715	
ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10870]	-0.07276258	
GM2A	ganglioside GM2 activator [Source:HGNC Symbol;Acc:HGNC:4367]	-0.07277337	
SIGLEC8	sialic acid binding Ig like lectin 8 [Source:HGNC Symbol;Acc:HGNC:10877]	-0.07277768	
STATH	statherin [Source:HGNC Symbol;Acc:HGNC:11369]	-0.07286847	
DNMT3L	DNA methyltransferase 3 like [Source:HGNC Symbol;Acc:HGNC:2980]	-0.073034905	
BMP7	bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]	-0.07325532	
DEFB4A	defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]	-0.07327331	
VLDLR	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	-0.073302954	
CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]	-0.073337086	
SPINK2	serine peptidase inhibitor Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]	-0.07335751	
GJD2	gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]	-0.07375228	
TRAPPC5	trafficking protein particle complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:23067]	-0.07377085	
GPC5	glypican 5 [Source:HGNC Symbol;Acc:HGNC:4453]	-0.07383947	
CTRB2	chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522]	-0.07388788	
KLHL12	kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]	-0.07394162	
RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	-0.07397429	
IL1RL1	interleukin 1 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:5998]	-0.07417864	
SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]	-0.07429243	
SMPD1	sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120]	-0.07429833	
FNDC4	fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239]	-0.0744464	
IK	IK cytokine [Source:HGNC Symbol;Acc:HGNC:5958]	-0.07461866	
OCIAD1	OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]	-0.07466083	
TARDBP	TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]	-0.074697495	
RERG	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	-0.07487524	
VASP	vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]	-0.07517913	
LRIT2	leucine rich repeat, Ig-like and transmembrane domains 2 [Source:HGNC Symbol;Acc:HGNC:23443]	-0.07523881	
CA3	carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]	-0.07527513	
DEFB136	defensin beta 136 [Source:HGNC Symbol;Acc:HGNC:34433]	-0.07544691	
LAT2	linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749]	-0.07566268	
PTPRH	protein tyrosine phosphatase receptor type H [Source:HGNC Symbol;Acc:HGNC:9672]	-0.07568397	
ELANE	elastase, neutrophil expressed [Source:HGNC Symbol;Acc:HGNC:3309]	-0.075722106	
FLRT2	fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]	-0.075841956	
AGRP	agouti related neuropeptide [Source:HGNC Symbol;Acc:HGNC:330]	-0.07587804	
IL31	interleukin 31 [Source:HGNC Symbol;Acc:HGNC:19372]	-0.075885944	
TIGAR	TP53 induced glycolysis regulatory phosphatase [Source:HGNC Symbol;Acc:HGNC:1185]	-0.075954214	
CLN5	CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]	-0.07595816	
INSRR	insulin receptor related receptor [Source:HGNC Symbol;Acc:HGNC:6093]	-0.07598453	
KDSR	3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]	-0.07605676	
ASRGL1	asparaginase and isoaspartyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:16448]	-0.07606379	
MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	-0.076227434	
PRSS37	serine protease 37 [Source:HGNC Symbol;Acc:HGNC:29211]	-0.07631592	
GZMH	granzyme H [Source:HGNC Symbol;Acc:HGNC:4710]	-0.07637727	
GPR142	G protein-coupled receptor 142 [Source:HGNC Symbol;Acc:HGNC:20088]	-0.07638393	
PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	-0.07652545	
CSNK2B	casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]	-0.07656881	
TMX2	thioredoxin related transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30739]	-0.07657289	
OBP2B	odorant binding protein 2B [Source:HGNC Symbol;Acc:HGNC:23381]	-0.07675474	
REG4	regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977]	-0.07684531	
ARSK	arylsulfatase family member K [Source:HGNC Symbol;Acc:HGNC:25239]	-0.07684632	
CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759]	-0.07733323	
DEFB116	defensin beta 116 [Source:HGNC Symbol;Acc:HGNC:18097]	-0.0774198	
ZNF41	zinc finger protein 41 [Source:HGNC Symbol;Acc:HGNC:13107]	-0.077581495	
FCN2	ficolin 2 [Source:HGNC Symbol;Acc:HGNC:3624]	-0.077640325	
IL31RA	interleukin 31 receptor A [Source:HGNC Symbol;Acc:HGNC:18969]	-0.07769997	
HSPA1L	heat shock protein family A (Hsp70) member 1 like [Source:HGNC Symbol;Acc:HGNC:5234]	-0.07779616	
MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]	-0.07791999	
FOLH1	folate hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3788]	-0.07832886	
TMEM237	transmembrane protein 237 [Source:HGNC Symbol;Acc:HGNC:14432]	-0.0783974	
MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	-0.07849782	
PIANP	PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]	-0.07855666	
RPP30	ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]	-0.07862846	
VARS1	valyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12651]	-0.07863839	
UGT1A1	UDP glucuronosyltransferase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:12530]	-0.07864944	
ARG2	arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]	-0.07871726	
C22orf15	chromosome 22 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:15558]	-0.0787753	
CTSG	cathepsin G [Source:HGNC Symbol;Acc:HGNC:2532]	-0.078804046	
NTF4	neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]	-0.07883085	
FCRL5	Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]	-0.0789503	
GALNT11	polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875]	-0.079025455	
S100Z	S100 calcium binding protein Z [Source:HGNC Symbol;Acc:HGNC:30367]	-0.07907913	
PDILT	protein disulfide isomerase like, testis expressed [Source:HGNC Symbol;Acc:HGNC:27338]	-0.07910152	
DSC1	desmocollin 1 [Source:HGNC Symbol;Acc:HGNC:3035]	-0.07910265	
KRT20	keratin 20 [Source:HGNC Symbol;Acc:HGNC:20412]	-0.07938646	
IL4R	interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015]	-0.07955697	
UTS2R	urotensin 2 receptor [Source:HGNC Symbol;Acc:HGNC:4468]	-0.07977854	
INHBB	inhibin subunit beta B [Source:HGNC Symbol;Acc:HGNC:6067]	-0.07980968	
SULT1E1	sulfotransferase family 1E member 1 [Source:HGNC Symbol;Acc:HGNC:11377]	-0.07991496	
PARP16	poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]	-0.07991818	
PLXNA1	plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]	-0.079918526	
DHX9	DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]	-0.07999011	
TMEM167B	transmembrane protein 167B [Source:HGNC Symbol;Acc:HGNC:30187]	-0.08001001	
GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	-0.080016926	
BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]	-0.080112465	
BSG	basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]	-0.08067193	
ECEL1	endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]	-0.08081421	
RPLP2	ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]	-0.08087281	
TPPP2	tubulin polymerization promoting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19293]	-0.080876455	
SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	-0.08095387	
TTC17	tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]	-0.08105735	
