NAME	TITLE	SCORE	
ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]	-0.014035847	
TNFRSF9	TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]	-0.014037646	
SLC41A2	solute carrier family 41 member 2 [Source:HGNC Symbol;Acc:HGNC:31045]	-0.014043679	
PGP	phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]	-0.014104924	
ZNF174	zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963]	-0.014163736	
IL12B	interleukin 12B [Source:HGNC Symbol;Acc:HGNC:5970]	-0.014256033	
SRC	SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]	-0.014445093	
FERMT3	FERM domain containing kindlin 3 [Source:HGNC Symbol;Acc:HGNC:23151]	-0.014648389	
KIAA2013	KIAA2013 [Source:HGNC Symbol;Acc:HGNC:28513]	-0.014869836	
GFRA3	GDNF family receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4245]	-0.01493645	
KLHL7	kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646]	-0.014992524	
TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	-0.015005905	
HBZ	hemoglobin subunit zeta [Source:HGNC Symbol;Acc:HGNC:4835]	-0.015028148	
TFF3	trefoil factor 3 [Source:HGNC Symbol;Acc:HGNC:11757]	-0.0151727125	
IGFBPL1	insulin like growth factor binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:20081]	-0.015177706	
IGFBP1	insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]	-0.015498402	
ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	-0.015768519	
ZG16	zymogen granule protein 16 [Source:HGNC Symbol;Acc:HGNC:30961]	-0.01595472	
ARAF	A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]	-0.01597806	
PDIA5	protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]	-0.016038222	
SAYSD1	SAYSVFN motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21025]	-0.016180927	
DEFB119	defensin beta 119 [Source:HGNC Symbol;Acc:HGNC:18099]	-0.016232328	
OPHN1	oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148]	-0.016397612	
CPN2	carboxypeptidase N subunit 2 [Source:HGNC Symbol;Acc:HGNC:2313]	-0.016728073	
TPPP2	tubulin polymerization promoting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19293]	-0.016825583	
RNF114	ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094]	-0.016994482	
ZNF843	zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]	-0.017263385	
PFN2	profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]	-0.017373666	
TBX22	T-box transcription factor 22 [Source:HGNC Symbol;Acc:HGNC:11600]	-0.017414777	
RBM39	RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]	-0.017464984	
CEACAM20	CEA cell adhesion molecule 20 [Source:HGNC Symbol;Acc:HGNC:24879]	-0.017528465	
DPT	dermatopontin [Source:HGNC Symbol;Acc:HGNC:3011]	-0.0177088	
CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	-0.017778846	
CTSF	cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]	-0.017921854	
SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]	-0.018391533	
KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6287]	-0.01841069	
MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]	-0.01843449	
CSF2RB	colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436]	-0.01864403	
PEF1	penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009]	-0.018704861	
VIP	vasoactive intestinal peptide [Source:HGNC Symbol;Acc:HGNC:12693]	-0.018734554	
IL26	interleukin 26 [Source:HGNC Symbol;Acc:HGNC:17119]	-0.019340755	
SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	-0.01944512	
RARRES1	retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]	-0.019581636	
CD3G	CD3 gamma subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1675]	-0.019604139	
EFNA2	ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222]	-0.01991633	
ESRP1	epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]	-0.019927554	
PI15	peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946]	-0.020092929	
TMEM106B	transmembrane protein 106B [Source:HGNC Symbol;Acc:HGNC:22407]	-0.020253683	
ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	-0.020596629	
EDA2R	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]	-0.020982578	
SV2A	synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]	-0.020996338	
CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	-0.021417884	
KRT19	keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]	-0.021518292	
MAGEB10	MAGE family member B10 [Source:HGNC Symbol;Acc:HGNC:25377]	-0.021877231	
EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	-0.021920986	
NRXN1	neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]	-0.02211846	
DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	-0.022148779	
DDX23	DEAD-box helicase 23 [Source:HGNC Symbol;Acc:HGNC:17347]	-0.022345368	
IVD	isovaleryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:6186]	-0.022395648	
COPS7B	COP9 signalosome subunit 7B [Source:HGNC Symbol;Acc:HGNC:16760]	-0.022423703	
CD80	CD80 molecule [Source:HGNC Symbol;Acc:HGNC:1700]	-0.022572089	
MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	-0.02260925	
ESM1	endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466]	-0.022731688	
RGS5	regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	-0.022802224	
FCGR1A	Fc gamma receptor Ia [Source:HGNC Symbol;Acc:HGNC:3613]	-0.02284818	
OBP2B	odorant binding protein 2B [Source:HGNC Symbol;Acc:HGNC:23381]	-0.022928037	
KCNF1	potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]	-0.02301954	
NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]	-0.023156509	
CCL28	C-C motif chemokine ligand 28 [Source:HGNC Symbol;Acc:HGNC:17700]	-0.023189176	
TSLP	thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]	-0.023201937	
UGT1A1	UDP glucuronosyltransferase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:12530]	-0.023357436	
NDE1	nudE neurodevelopment protein 1 [Source:HGNC Symbol;Acc:HGNC:17619]	-0.023560578	
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	-0.023595454	
CDH15	cadherin 15 [Source:HGNC Symbol;Acc:HGNC:1754]	-0.023600234	
NR1D1	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]	-0.023740467	
TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1 [Source:HGNC Symbol;Acc:HGNC:11866]	-0.023784658	
GSKIP	GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343]	-0.023972463	
KREMEN2	kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]	-0.024013234	
TFIP11	tuftelin interacting protein 11 [Source:HGNC Symbol;Acc:HGNC:17165]	-0.024067014	
SERPINF2	serpin family F member 2 [Source:HGNC Symbol;Acc:HGNC:9075]	-0.02422845	
DEFB103B	defensin beta 103B [Source:HGNC Symbol;Acc:HGNC:31702]	-0.024415255	
GAL	galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114]	-0.024515728	
PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	-0.024611562	
CPLX1	complexin 1 [Source:HGNC Symbol;Acc:HGNC:2309]	-0.024783479	
PARP11	poly(ADP-ribose) polymerase family member 11 [Source:HGNC Symbol;Acc:HGNC:1186]	-0.024916934	
CYB5R1	cytochrome b5 reductase 1 [Source:HGNC Symbol;Acc:HGNC:13397]	-0.024937002	
ELF5	E74 like ETS transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3320]	-0.02494738	
IAPP	islet amyloid polypeptide [Source:HGNC Symbol;Acc:HGNC:5329]	-0.024965895	
CSF3R	colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]	-0.025058907	
DVL2	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]	-0.025308568	
PSMA5	proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]	-0.025542432	
MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	-0.025703648	
MSH2	mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]	-0.025760705	
SPINK1	serine peptidase inhibitor Kazal type 1 [Source:HGNC Symbol;Acc:HGNC:11244]	-0.025862841	
LRFN1	leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]	-0.026062883	
DLL4	delta like canonical Notch ligand 4 [Source:HGNC Symbol;Acc:HGNC:2910]	-0.026262071	
DEFA1	defensin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2761]	-0.026454912	
SMCO2	single-pass membrane protein with coiled-coil domains 2 [Source:HGNC Symbol;Acc:HGNC:34448]	-0.02666466	
MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	-0.026787708	
ETHE1	ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]	-0.026828216	
ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]	-0.026971173	
MAPK8	mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]	-0.027035514	
ABHD14B	abhydrolase domain containing 14B [Source:HGNC Symbol;Acc:HGNC:28235]	-0.027292551	
PARP16	poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]	-0.027629597	
PMM1	phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114]	-0.027746249	
COL6A1	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]	-0.027786601	
GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	-0.0277929	
SIGLEC8	sialic acid binding Ig like lectin 8 [Source:HGNC Symbol;Acc:HGNC:10877]	-0.027938409	
MNX1	motor neuron and pancreas homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4979]	-0.027944949	
MRAS	muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227]	-0.027964558	
SAA4	serum amyloid A4, constitutive [Source:HGNC Symbol;Acc:HGNC:10516]	-0.02800253	
ULBP2	UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]	-0.028175877	
ORC6	origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]	-0.028189955	
GPT	glutamic--pyruvic transaminase [Source:HGNC Symbol;Acc:HGNC:4552]	-0.028449962	
PSMD10	proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]	-0.028724557	
ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]	-0.028784547	
NAT1	N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645]	-0.02884287	
XG	Xg glycoprotein (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:12806]	-0.029006334	
PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	-0.029025253	
BRD1	bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]	-0.02903806	
FCRL6	Fc receptor like 6 [Source:HGNC Symbol;Acc:HGNC:31910]	-0.029097643	
COX6A2	cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]	-0.02922767	
CHST2	carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]	-0.029277587	
RAB5C	RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]	-0.029375406	
SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]	-0.029558444	
CD48	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	-0.02958922	
STAT5B	signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]	-0.029816112	
ENDOU	endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]	-0.02998208	
KAZALD1	Kazal type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]	-0.030041404	
PSG7	pregnancy specific beta-1-glycoprotein 7 [Source:HGNC Symbol;Acc:HGNC:9524]	-0.030043142	
IRF4	interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]	-0.030095292	
DDR2	discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]	-0.030200258	
PILRA	paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396]	-0.030600032	
RELL2	RELT like 2 [Source:HGNC Symbol;Acc:HGNC:26902]	-0.030633654	
CUZD1	CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]	-0.030743912	
EPHB4	EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]	-0.0310454	
SPR	sepiapterin reductase [Source:HGNC Symbol;Acc:HGNC:11257]	-0.031223854	
HMBS	hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]	-0.031245526	
ADGRG5	adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]	-0.031300545	
MAGEA3	MAGE family member A3 [Source:HGNC Symbol;Acc:HGNC:6801]	-0.03140687	
GCG	glucagon [Source:HGNC Symbol;Acc:HGNC:4191]	-0.031588368	
KRT17	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	-0.031815037	
PAEP	progestagen associated endometrial protein [Source:HGNC Symbol;Acc:HGNC:8573]	-0.031831626	
APOB	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	-0.031897444	
CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]	-0.032231573	
CDC25B	cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]	-0.032860674	
MEGF10	multiple EGF like domains 10 [Source:HGNC Symbol;Acc:HGNC:29634]	-0.03294958	
ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	-0.032988176	
NMB	neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]	-0.033246838	
XRCC1	X-ray repair cross complementing 1 [Source:HGNC Symbol;Acc:HGNC:12828]	-0.033343077	
INS	insulin [Source:HGNC Symbol;Acc:HGNC:6081]	-0.033613566	
YY1	YY1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12856]	-0.03366898	
GAD1	glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]	-0.03379415	
MOG	myelin oligodendrocyte glycoprotein [Source:HGNC Symbol;Acc:HGNC:7197]	-0.033831198	
FLT3LG	fms related receptor tyrosine kinase 3 ligand [Source:HGNC Symbol;Acc:HGNC:3766]	-0.033963144	
BMX	BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1079]	-0.034078643	
BATF3	basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]	-0.034314703	
TNFRSF14	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	-0.034332264	
PLS1	plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090]	-0.03434509	
KLKB1	kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]	-0.034544773	
NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	-0.03461853	
GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	-0.03463633	
CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	-0.034934804	
SH3GLB2	SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]	-0.035192672	
ITGB6	integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161]	-0.03528255	
MET	MET proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7029]	-0.03538791	
BAMBI	BMP and activin membrane bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]	-0.035394922	
GNAI3	G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]	-0.03545282	
VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]	-0.035490427	
WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30916]	-0.035491757	
FGF19	fibroblast growth factor 19 [Source:HGNC Symbol;Acc:HGNC:3675]	-0.035558783	
HDAC8	histone deacetylase 8 [Source:HGNC Symbol;Acc:HGNC:13315]	-0.03557282	
TYRO3	TYRO3 protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12446]	-0.035710357	
CELF2	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	-0.03573769	
LRP4	LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]	-0.035858016	
NCF4	neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]	-0.03609838	
GDF5	growth differentiation factor 5 [Source:HGNC Symbol;Acc:HGNC:4220]	-0.036098864	
PTS	6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]	-0.03614811	
NPPB	natriuretic peptide B [Source:HGNC Symbol;Acc:HGNC:7940]	-0.036186215	
SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]	-0.036493342	
FAM209B	family with sequence similarity 209 member B [Source:HGNC Symbol;Acc:HGNC:16101]	-0.036630206	
EPO	erythropoietin [Source:HGNC Symbol;Acc:HGNC:3415]	-0.036706787	
SFTPB	surfactant protein B [Source:HGNC Symbol;Acc:HGNC:10801]	-0.03692796	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	-0.037044547	
CTRL	chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524]	-0.037348777	
SRXN1	sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]	-0.037413668	
FAM24B	family with sequence similarity 24 member B [Source:HGNC Symbol;Acc:HGNC:23475]	-0.037481017	
SERAC1	serine active site containing 1 [Source:HGNC Symbol;Acc:HGNC:21061]	-0.03757798	
DSCAML1	DS cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]	-0.03763883	
POTEG	POTE ankyrin domain family member G [Source:HGNC Symbol;Acc:HGNC:33896]	-0.037789185	
PRR27	proline rich 27 [Source:HGNC Symbol;Acc:HGNC:33193]	-0.037957124	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	-0.038006857	
NHEJ1	non-homologous end joining factor 1 [Source:HGNC Symbol;Acc:HGNC:25737]	-0.03817776	
STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	-0.038186565	
SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	-0.038214557	
CNRIP1	cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]	-0.03837178	
KNG1	kininogen 1 [Source:HGNC Symbol;Acc:HGNC:6383]	-0.038386706	
DCUN1D2	defective in cullin neddylation 1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20328]	-0.038432695	
OSCAR	osteoclast associated Ig-like receptor [Source:HGNC Symbol;Acc:HGNC:29960]	-0.03847544	
RANBP1	RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]	-0.038506508	
PSMD5	proteasome 26S subunit, non-ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9563]	-0.038859755	
ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]	-0.03894032	
DCTN2	dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]	-0.039190795	
TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	-0.0392684	
TBX5	T-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11604]	-0.039321385	
WNT10A	Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]	-0.039619427	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	-0.03964372	
JUND	JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]	-0.039647236	
C2orf66	chromosome 2 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:33809]	-0.03969513	
RHOC	ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]	-0.03989603	
USP25	ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]	-0.039990306	
ASPH	aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]	-0.04002175	
DEFB108B	defensin beta 108B [Source:HGNC Symbol;Acc:HGNC:29966]	-0.0400341	
SEMA4F	ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]	-0.040102392	
GZMB	granzyme B [Source:HGNC Symbol;Acc:HGNC:4709]	-0.040177904	
PF4V1	platelet factor 4 variant 1 [Source:HGNC Symbol;Acc:HGNC:8862]	-0.04032556	
CTRC	chymotrypsin C [Source:HGNC Symbol;Acc:HGNC:2523]	-0.040567324	
IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	-0.04068047	
GMFB	glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]	-0.04073488	
TSSK1B	testis specific serine kinase 1B [Source:HGNC Symbol;Acc:HGNC:14968]	-0.040738493	
CXADR	CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]	-0.04098393	
IBSP	integrin binding sialoprotein [Source:HGNC Symbol;Acc:HGNC:5341]	-0.041078966	
FANK1	fibronectin type III and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:23527]	-0.041173067	
TAC1	tachykinin precursor 1 [Source:HGNC Symbol;Acc:HGNC:11517]	-0.041353807	
DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	-0.04140972	
IL4	interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]	-0.04147368	
STAP1	signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]	-0.041490693	
VRK1	VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]	-0.04163376	
EVA1B	eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558]	-0.04173738	
GNRH1	gonadotropin releasing hormone 1 [Source:HGNC Symbol;Acc:HGNC:4419]	-0.041983355	
EDF1	endothelial differentiation related factor 1 [Source:HGNC Symbol;Acc:HGNC:3164]	-0.04213468	
ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]	-0.04234385	
IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	-0.042478275	
F13B	coagulation factor XIII B chain [Source:HGNC Symbol;Acc:HGNC:3534]	-0.042492833	
RGS19	regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]	-0.042708952	
GOSR1	golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:HGNC:4430]	-0.042717453	
PIM1	Pim-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8986]	-0.042723317	
ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23614]	-0.043102317	
ITIH1	inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]	-0.04315869	
ERAP2	endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]	-0.043339327	
FGF12	fibroblast growth factor 12 [Source:HGNC Symbol;Acc:HGNC:3668]	-0.043441102	
MRPL34	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	-0.043702476	
MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]	-0.044059284	
ARF1	ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	-0.044110246	
PDK1	pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]	-0.044343684	
PGAM1	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]	-0.04475741	
HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	-0.044893805	
NR5A2	nuclear receptor subfamily 5 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7984]	-0.04496217	
TPSAB1	tryptase alpha/beta 1 [Source:HGNC Symbol;Acc:HGNC:12019]	-0.045000926	
WFDC10B	WAP four-disulfide core domain 10B [Source:HGNC Symbol;Acc:HGNC:20479]	-0.045183245	
CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	-0.045201797	
PRKCZ	protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]	-0.045216404	
CCL27	C-C motif chemokine ligand 27 [Source:HGNC Symbol;Acc:HGNC:10626]	-0.04530231	
IGFBP6	insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]	-0.045317214	
BPI	bactericidal permeability increasing protein [Source:HGNC Symbol;Acc:HGNC:1095]	-0.045356337	
DCUN1D3	defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]	-0.04557541	
PIANP	PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]	-0.04567649	
SYN3	synapsin III [Source:HGNC Symbol;Acc:HGNC:11496]	-0.045744676	
TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]	-0.045813482	
MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:7048]	-0.045899514	
CCL20	C-C motif chemokine ligand 20 [Source:HGNC Symbol;Acc:HGNC:10619]	-0.046068337	
TMEM9	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]	-0.046082284	
