NAME	TITLE	SCORE	
NXT1	nuclear transport factor 2 like export factor 1 [Source:HGNC Symbol;Acc:HGNC:15913]	0.024499131	
BCL10	BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]	0.02446814	
TCEA2	transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]	0.024053166	
IDUA	iduronidase alpha-L- [Source:HGNC Symbol;Acc:HGNC:5391]	0.02398967	
DEFB107A	defensin beta 107A [Source:HGNC Symbol;Acc:HGNC:18086]	0.023978122	
KIR2DL5A	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A [Source:HGNC Symbol;Acc:HGNC:16345]	0.023964012	
NODAL	nodal growth differentiation factor [Source:HGNC Symbol;Acc:HGNC:7865]	0.023559738	
KIAA1549L	KIAA1549 like [Source:HGNC Symbol;Acc:HGNC:24836]	0.02334155	
BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	0.023301868	
CLCA2	chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]	0.023103995	
CINP	cyclin dependent kinase 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:23789]	0.023082018	
CEACAM4	carcinoembryonic antigen related cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816]	0.022973543	
MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	0.022971151	
TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	0.022760423	
COL6A2	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	0.022637257	
RABEPK	Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:HGNC:16896]	0.02258642	
EVL	Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]	0.022548452	
TFRC	transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]	0.022513734	
EPHA7	EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390]	0.022482961	
PIEZO1	piezo type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:HGNC:28993]	0.022464462	
SAYSD1	SAYSVFN motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21025]	0.022447025	
TKT	transketolase [Source:HGNC Symbol;Acc:HGNC:11834]	0.022308886	
STAMBPL1	STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]	0.022196349	
MAPK13	mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]	0.022169966	
CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	0.022163061	
CBL	Cbl proto-oncogene [Source:HGNC Symbol;Acc:HGNC:1541]	0.021942947	
STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	0.021917779	
MRPL32	mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]	0.021871584	
UMOD	uromodulin [Source:HGNC Symbol;Acc:HGNC:12559]	0.021862695	
BMP7	bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]	0.021738904	
SERPING1	serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]	0.0215979	
CAPZA1	capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]	0.021568036	
ACADM	acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]	0.021565689	
MAX	MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]	0.021532506	
HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	0.0213533	
BATF3	basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]	0.021226991	
PKN1	protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]	0.021149373	
NR5A2	nuclear receptor subfamily 5 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7984]	0.021089213	
BPTF	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]	0.02097775	
HPCAL1	hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]	0.020858554	
CMPK1	cytidine/uridine monophosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18170]	0.020712743	
RBFOX2	RNA binding fox-1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:9906]	0.020707749	
TG	thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]	0.020691028	
RNF128	ring finger protein 128 [Source:HGNC Symbol;Acc:HGNC:21153]	0.020644492	
EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	0.020532781	
ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]	0.020517902	
ENDOU	endonuclease, poly(U) specific [Source:HGNC Symbol;Acc:HGNC:14369]	0.020421509	
PRCP	prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344]	0.020411002	
MFN1	mitofusin 1 [Source:HGNC Symbol;Acc:HGNC:18262]	0.020396506	
FAF2	Fas associated factor family member 2 [Source:HGNC Symbol;Acc:HGNC:24666]	0.020383684	
PNMT	phenylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:9160]	0.020330526	
SULT1A3	sulfotransferase family 1A member 3 [Source:HGNC Symbol;Acc:HGNC:11455]	0.020039368	
KLRC1	killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]	0.019911082	
SMAP1	small ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:19651]	0.019905547	
CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	0.019781107	
ROBO3	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]	0.019772088	
JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	0.019660681	
FZD10	frizzled class receptor 10 [Source:HGNC Symbol;Acc:HGNC:4039]	0.019615134	
SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]	0.019533925	
IL18RAP	interleukin 18 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5989]	0.01935793	
TXNDC12	thioredoxin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:24626]	0.01932257	
IST1	IST1 factor associated with ESCRT-III [Source:HGNC Symbol;Acc:HGNC:28977]	0.019212568	
NCR2	natural cytotoxicity triggering receptor 2 [Source:HGNC Symbol;Acc:HGNC:6732]	0.019091029	
AOC1	amine oxidase copper containing 1 [Source:HGNC Symbol;Acc:HGNC:80]	0.019052152	
C5orf63	chromosome 5 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40051]	0.019031782	
COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	0.018998241	
TRIAP1	TP53 regulated inhibitor of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:26937]	0.018952407	
CTRL	chymotrypsin like [Source:HGNC Symbol;Acc:HGNC:2524]	0.01890713	
ACSF2	acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101]	0.018855898	
SERPINI2	serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]	0.018668646	
STIM1	stromal interaction molecule 1 [Source:HGNC Symbol;Acc:HGNC:11386]	0.018664561	
RAB3A	RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]	0.01858556	
UNC93B1	unc-93 homolog B1, TLR signaling regulator [Source:HGNC Symbol;Acc:HGNC:13481]	0.01851038	
DIMT1	DIMT1 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:30217]	0.0182651	
TPSB2	tryptase beta 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14120]	0.018173674	
TNFAIP8	TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]	0.018121596	
ACTN1	actinin alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]	0.01809538	
PPIG	peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]	0.018080413	
CASP2	caspase 2 [Source:HGNC Symbol;Acc:HGNC:1503]	0.01806185	
PES1	pescadillo ribosomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8848]	0.01803078	
FABP1	fatty acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3555]	0.01800526	
CXCL6	C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]	0.017791169	
FAM3D	family with sequence similarity 3 member D [Source:HGNC Symbol;Acc:HGNC:18665]	0.017706975	
CDH1	cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]	0.017701056	
AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	0.017683763	
PI15	peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946]	0.017677184	
INHBB	inhibin subunit beta B [Source:HGNC Symbol;Acc:HGNC:6067]	0.017508697	
SCAMP5	secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]	0.017479457	
CD8A	CD8a molecule [Source:HGNC Symbol;Acc:HGNC:1706]	0.017292429	
METTL1	methyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:7030]	0.017206654	
CXCL13	C-X-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639]	0.01715979	
NHLRC3	NHL repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:33751]	0.017044194	
RLN2	relaxin 2 [Source:HGNC Symbol;Acc:HGNC:10027]	0.016891267	
CCL20	C-C motif chemokine ligand 20 [Source:HGNC Symbol;Acc:HGNC:10619]	0.016820308	
EPB41	erythrocyte membrane protein band 4.1 [Source:HGNC Symbol;Acc:HGNC:3377]	0.01677941	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	0.016734634	
CDKN2D	cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790]	0.016731063	
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]	0.016662087	
UGT1A6	UDP glucuronosyltransferase family 1 member A6 [Source:HGNC Symbol;Acc:HGNC:12538]	0.016367327	
SPRN	shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871]	0.016358724	
NPLOC4	NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]	0.016267134	
SULT2A1	sulfotransferase family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:11458]	0.01625228	
IGFLR1	IGF like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620]	0.01622358	
VWC2L	von Willebrand factor C domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:37203]	0.016218035	
VAT1	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	0.01613908	
ITSN1	intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]	0.01607883	
MYBPC1	myosin binding protein C, slow type [Source:HGNC Symbol;Acc:HGNC:7549]	0.016028654	
BMP1	bone morphogenetic protein 1 [Source:HGNC Symbol;Acc:HGNC:1067]	0.015957821	
CASQ1	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]	0.015857922	
SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	0.01565359	
ATF6	activating transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:791]	0.015618278	
CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	0.015485913	
SERPINB13	serpin family B member 13 [Source:HGNC Symbol;Acc:HGNC:8944]	0.015467554	
ZG16B	zymogen granule protein 16B [Source:HGNC Symbol;Acc:HGNC:30456]	0.015435238	
CHMP2A	charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]	0.015415288	
STAT5B	signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]	0.0154054435	
SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	0.015342693	
MST1	macrophage stimulating 1 [Source:HGNC Symbol;Acc:HGNC:7380]	0.0153314145	
SCUBE1	signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]	0.015331093	
NOG	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	0.015310067	
SEMA5A	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]	0.015190668	
TENM2	teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943]	0.015165851	
ESD	esterase D [Source:HGNC Symbol;Acc:HGNC:3465]	0.015079755	
ARMC10	armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706]	0.015042992	
ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]	0.014881391	
ALK	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]	0.014870694	
NCOA2	nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:7669]	0.014687137	
CMA1	chymase 1 [Source:HGNC Symbol;Acc:HGNC:2097]	0.014644467	
RND1	Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]	0.014331757	
RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	0.0141950995	
XPNPEP1	X-prolyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:12822]	0.014126186	
PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]	0.013988986	
SIGLEC15	sialic acid binding Ig like lectin 15 [Source:HGNC Symbol;Acc:HGNC:27596]	0.013806471	
ASH2L	ASH2 like, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:744]	0.013752102	
RBM19	RNA binding motif protein 19 [Source:HGNC Symbol;Acc:HGNC:29098]	0.013688205	
KREMEN2	kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]	0.013525115	
MEF2C	myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]	0.013384962	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	0.013316107	
RMDN3	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550]	0.013263936	
MAN1B1	mannosidase alpha class 1B member 1 [Source:HGNC Symbol;Acc:HGNC:6823]	0.013205819	
CDH12	cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]	0.013169455	
EIF4A2	eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]	0.013163864	
UBE2F	ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]	0.013106757	
PTPRU	protein tyrosine phosphatase receptor type U [Source:HGNC Symbol;Acc:HGNC:9683]	0.013086314	
BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]	0.012823943	
CNTNAP5	contactin associated protein like 5 [Source:HGNC Symbol;Acc:HGNC:18748]	0.012820994	
ARL14	ADP ribosylation factor like GTPase 14 [Source:HGNC Symbol;Acc:HGNC:22974]	0.012696219	
CHEK2	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]	0.012635271	
PSMA5	proteasome subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]	0.012620209	
ADGRG1	adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512]	0.012466384	
POLR2K	RNA polymerase II subunit K [Source:HGNC Symbol;Acc:HGNC:9198]	0.012453593	
GLRX2	glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]	0.012282247	
LMNB1	lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]	0.012205702	
OOSP2	oocyte secreted protein 2 [Source:HGNC Symbol;Acc:HGNC:26699]	0.01220391	
APBB1	amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]	0.012169398	
EDA2R	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]	0.011937103	
MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]	0.011826977	
SIGLEC1	sialic acid binding Ig like lectin 1 [Source:HGNC Symbol;Acc:HGNC:11127]	0.011797029	
PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	0.0117056025	
IL17D	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	0.011639799	
TNFSF12	TNF superfamily member 12 [Source:HGNC Symbol;Acc:HGNC:11927]	0.011638341	
FAM209B	family with sequence similarity 209 member B [Source:HGNC Symbol;Acc:HGNC:16101]	0.01159349	
FCRL6	Fc receptor like 6 [Source:HGNC Symbol;Acc:HGNC:31910]	0.011567134	
PSMB3	proteasome subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540]	0.011562296	
EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	0.011526253	
NMU	neuromedin U [Source:HGNC Symbol;Acc:HGNC:7859]	0.011516139	
XCL1	X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10645]	0.011401584	
MYOM2	myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]	0.011334907	
BRD1	bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]	0.0113332765	
OSCAR	osteoclast associated Ig-like receptor [Source:HGNC Symbol;Acc:HGNC:29960]	0.011216744	
UROD	uroporphyrinogen decarboxylase [Source:HGNC Symbol;Acc:HGNC:12591]	0.0111490805	
DDIT4	DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	0.011106532	
DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	0.011079835	
LDOC1	LDOC1 regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]	0.0108866645	
CLEC2D	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	0.010627785	
AK5	adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]	0.010602537	
CHST9	carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898]	0.010303094	
ETS2	ETS proto-oncogene 2, transcription factor [Source:HGNC Symbol;Acc:HGNC:3489]	0.010301607	
CHST5	carbohydrate sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:1973]	0.010280667	
KLRF1	killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342]	0.010203766	
GNAI1	G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]	0.010019587	
TMPRSS6	transmembrane serine protease 6 [Source:HGNC Symbol;Acc:HGNC:16517]	0.009962516	
CSK	C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444]	0.00995487	
COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	0.009795197	
MAP1LC3B	microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]	0.0097635	
BRF1	BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]	0.009646498	
OPALIN	oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol;Acc:HGNC:20707]	0.009356779	
CNTF	ciliary neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:2169]	0.009293429	
REN	renin [Source:HGNC Symbol;Acc:HGNC:9958]	0.009279348	
CD3E	CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674]	0.009210579	
LHB	luteinizing hormone beta polypeptide [Source:HGNC Symbol;Acc:HGNC:6584]	0.009153606	
AKR1D1	aldo-keto reductase family 1 member D1 [Source:HGNC Symbol;Acc:HGNC:388]	0.009093694	
HTR2A	5-hydroxytryptamine receptor 2A [Source:HGNC Symbol;Acc:HGNC:5293]	0.009086798	
ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23614]	0.009032088	
SRP14	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	0.008912617	
UBE2D3	ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]	0.008662772	
HSPB6	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]	0.008497357	
GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	0.008486045	
RBM39	RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]	0.008386357	
TIMM8A	translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]	0.008290612	
CHMP2B	charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]	0.008105583	
VSTM4	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]	0.007985109	
DCTN6	dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]	0.007870239	
DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]	0.00783806	
KIR3DL1	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]	0.0077992072	
BAG4	BCL2 associated athanogene 4 [Source:HGNC Symbol;Acc:HGNC:940]	0.007793865	
EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	0.0076228017	
ISCU	iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]	0.0075392607	
WNT5A	Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]	0.007500757	
ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	0.007494389	
CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	0.007440563	
ITLN1	intelectin 1 [Source:HGNC Symbol;Acc:HGNC:18259]	0.007395145	
ADGRG5	adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]	0.007256084	
ESAM	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]	0.007089815	
HAGH	hydroxyacylglutathione hydrolase [Source:HGNC Symbol;Acc:HGNC:4805]	0.007069618	
OVCA2	OVCA2 serine hydrolase domain containing [Source:HGNC Symbol;Acc:HGNC:24203]	0.006988611	
CAV2	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	0.0068762396	
HDHD2	haloacid dehalogenase like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364]	0.0065378305	
NPM1	nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]	0.006478975	
ANXA7	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]	0.0064393156	
NEK7	NIMA related kinase 7 [Source:HGNC Symbol;Acc:HGNC:13386]	0.0064258436	
EGFLAM	EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]	0.0064203297	
GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	0.0064116684	
NCK2	NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]	0.006387262	
HDAC8	histone deacetylase 8 [Source:HGNC Symbol;Acc:HGNC:13315]	0.0063867876	
KIN	Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327]	0.0062891925	
ZNF843	zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]	0.0062586186	
SGTB	small glutamine rich tetratricopeptide repeat containing beta [Source:HGNC Symbol;Acc:HGNC:23567]	0.0062571787	
HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]	0.006046774	
ANGPTL7	angiopoietin like 7 [Source:HGNC Symbol;Acc:HGNC:24078]	0.0060115224	
MAP3K3	mitogen-activated protein kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6855]	0.005973938	
ARHGDIB	Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]	0.005946301	
ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]	0.0057804426	
S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]	0.0057172664	
CD5L	CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690]	0.005601573	
LAT2	linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749]	0.0055751144	
ESM1	endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466]	0.005495349	
CSNK2A2	casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459]	0.005476384	
GGPS1	geranylgeranyl diphosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:4249]	0.0053460347	
IL2	interleukin 2 [Source:HGNC Symbol;Acc:HGNC:6001]	0.0052617914	
FGF8	fibroblast growth factor 8 [Source:HGNC Symbol;Acc:HGNC:3686]	0.0051622665	
STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	0.005146291	
B3GALT1	beta-1,3-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:916]	0.0050617526	
DEFB106A	defensin beta 106A [Source:HGNC Symbol;Acc:HGNC:18088]	0.0049211453	
PDE4D	phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]	0.004699892	
SPON1	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	0.00467332	
SEMA6C	semaphorin 6C [Source:HGNC Symbol;Acc:HGNC:10740]	0.004571807	
CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]	0.0042286073	
MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]	0.0038432549	
LRMP	lymphoid restricted membrane protein [Source:HGNC Symbol;Acc:HGNC:6690]	0.0037820202	
DGKB	diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]	0.0037775817	
FKBP3	FKBP prolyl isomerase 3 [Source:HGNC Symbol;Acc:HGNC:3719]	0.0037594987	
TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	0.0037219264	
CCDC167	coiled-coil domain containing 167 [Source:HGNC Symbol;Acc:HGNC:21239]	0.003652299	
C18orf32	chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]	0.0035987038	
PTH	parathyroid hormone [Source:HGNC Symbol;Acc:HGNC:9606]	0.0035648646	
PQBP1	polyglutamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9330]	0.0034905754	
TMEM25	transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]	0.0034823827	
MBL2	mannose binding lectin 2 [Source:HGNC Symbol;Acc:HGNC:6922]	0.003447826	
BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	0.0034128781	
PGAM2	phosphoglycerate mutase 2 [Source:HGNC Symbol;Acc:HGNC:8889]	0.0034091752	
SLC5A8	solute carrier family 5 member 8 [Source:HGNC Symbol;Acc:HGNC:19119]	0.0033702163	
RAB6B	RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]	0.003308778	
SFRP2	secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]	0.0032429628	
FGFR4	fibroblast growth factor receptor 4 [Source:HGNC Symbol;Acc:HGNC:3691]	0.0029557934	
