"proteinId","coefficient","pValue","fdr"
"APOA1",-518.305203605218,0.175879381811057,0.213904316884468
"APOA1BP",686.261830496477,0.0423019047512279,0.112203094496809
"APOA2",-230.685970403175,0.564796706954981,0.396003877802131
"APOA4",-222.778721015422,0.557241893094388,0.393589912369967
"APOA5",364.728317481407,0.0786062453355721,0.143995563977933
"APOB",-461.459239199103,0.0368974452237904,0.105929174106488
"APOBEC3G",511.859868527477,0.0218492485951331,0.0859992223115874
"APOC1",-1331.31207748372,0.0345620236491892,0.102670458761011
"APOC2",-167.592134602451,0.100445149043603,0.161841672947834
"APOC3",41.6879997832435,0.840782350283792,0.481693717898431
"APOD",425.056953985635,0.37886168131443,0.318687162402225
"APOE",411.104369044375,0.453273875490945,0.351308231614398
"APOF",262.657603657593,0.214462439984433,0.238318403625529
"APOH",-1280.42743098703,0.095279978575129,0.159127737055486
"APOL1",339.081581029452,0.401653699207239,0.329351079384621
"APOL3",701.3544416749,0.06234246928134,0.130883750612208
"APOM",-2435.96969033385,1.47883805367603e-05,0.00769088102485539
"APP",762.084355310687,0.00335110459782587,0.0418841155239834
"APPL1",-551.560284732497,0.345881783641035,0.304721085032915
"APRT",281.540237429473,0.037118372160352,0.106074937430348
"APTX",-945.907415850779,0.199069383745963,0.229669714687653
"AQP4",-557.304435157604,0.327171583687992,0.296252824692995
"ARAF",515.684736907712,0.240101867506418,0.253168112540287
"AREG",796.123493519757,0.0291202750720829,0.094502633744734
"ARF1",-286.448178151966,0.451009839802483,0.350625636107691
"ARF3",929.362940950338,0.0219626654844361,0.0859992223115874
"ARF4",477.150688633289,0.0468664952011312,0.117628380442224
"ARF5",-1192.45665008259,0.0683335241039141,0.136461750701144
"ARF6",462.36277069029,0.616013182550567,0.413357335496782
"ARFGAP1",1311.29803053404,0.097565387583478,0.159725958232577
"ARFGAP2",370.712361156312,0.0376956504450473,0.106416527979263
"ARFIP1",479.956077931762,0.0451971799119955,0.115309784071454
"ARFIP2",-18.3948186058208,0.975524958459505,0.515624483869015
"ARG1",-29.7960727511663,0.902873817009983,0.498964358868004
"ARG2",-792.304315993272,0.134483815729898,0.185939640763416
"ARHGAP1",-347.766889255304,0.402882343495845,0.329703079228729
"ARHGAP25",860.583182807193,0.00221527231074764,0.0360686178973313
"ARHGAP30",2648.72380564983,0.00495809592175437,0.0474253122565017
"ARHGAP36",110.022158953266,0.845221574616595,0.482178211539792
"ARHGAP5",648.907456161581,0.00310418925276624,0.0410802558584516
"ARHGDIA",541.688994191291,0.364571096951758,0.31392219804436
"ARHGDIB",441.998511466766,0.0984588122439001,0.160090844402066
"ARHGEF1",651.918986491921,0.0773420139848704,0.143049359915841
"ARHGEF10",1112.26548879309,0.049240420455335,0.119518701817496
"ARHGEF2",380.3796952226,0.652414232053411,0.425362314591383
"ARHGEF25",-85.0718157885373,0.855080207554867,0.485229641168171
"ARHGEF7",-1273.54086057667,0.0658162396364178,0.133287190894976
"ARID1A",-244.346859889773,0.701113426804935,0.439006539262517
"ARID3A",1033.97285154455,0.0739697223100446,0.140305102493267
"ARL1",1019.41093405543,0.127578311279383,0.180928912707901
"ARL11",-102.53189994676,0.844343767302619,0.481936152811158
"ARL14",248.904919436509,0.338067439279839,0.30090628627121
"ARL15",2166.86820185209,0.000380275503140611,0.0196057593512941
"ARL2",-1010.32941499144,0.0594037670703848,0.128843697129527
"ARL2BP",67.7901854443692,0.759972718132798,0.458786110628925
"ARL3",350.213278552196,0.136886411770189,0.18735324236111
"ARL4D",-245.768459971939,0.620518046092569,0.414877393266624
"ARL5A",2671.34509223387,0.00827304362500592,0.0580232780453151
"ARL5B",431.541522107355,0.377891725341166,0.318195733122958
"ARL6",593.56902576546,0.0965860506768607,0.159555616059559
"ARL6IP5",253.073768618492,0.175660034278307,0.213904316884468
"ARL8B",1036.07383193494,0.241139312234017,0.253474114754833
"ARL9",-598.685284142801,0.429052779445456,0.340704356185344
"ARMC10",-501.968506905911,0.537205513457891,0.385790690559304
"ARMC5",778.519732210435,0.0228396521471102,0.087766781629639
"ARPC1B",-277.750494903741,0.33284549204164,0.298704679920077
"ARPC3",-979.212841846954,0.136502674700343,0.187301712885583
"ARPC5",-49.2733065970391,0.854464037992566,0.485102458427288
"ARPP19",616.897166614322,0.330673281402807,0.298006311668323
"ARPP21",-81.7931819426692,0.905518176264398,0.499867600956133
"ARRB1",335.555289612409,0.0663480878392063,0.133930204356451
"ARRDC3",-122.398839638764,0.603364410233793,0.408860801853379
"ARSA",501.685515879379,0.373976615262095,0.317252544395136
"ARSB",-202.162706286587,0.71977789437289,0.446205097451693
"ARSK",-492.762811711304,0.465943986101109,0.35680287051785
"ART3",33.9484886027774,0.916665163362531,0.502344792625075
"ART4",384.636769422881,0.382146981684974,0.320036493888687
"ARTN",-598.540794453329,0.399985184700625,0.328412465907956
"AS3MT",-289.873296987984,0.543202587562966,0.388222056537067
"ASAH1",565.210795437826,0.0389658574873196,0.108118353873279
"ASAH2",-456.832505495838,0.138785227051919,0.188504370136557
"ASAP2",296.237908637916,0.412015923477671,0.333646986255617
"ASB9",-87.9600904333123,0.822260832773304,0.477779802619003
"ASCC1",806.726158039054,0.147537384535853,0.194074896714086
"ASF1A",1578.68779010377,0.0397578148480406,0.109149113852175
"ASGR1",420.76261212755,0.288705280917192,0.276282109165479
"ASGR2",-928.034617671757,0.177933939005615,0.215376182117163
"ASH1L",-40.2198919570003,0.920546800738723,0.503558385138875
"ASH2L",692.640824348746,0.508980150992865,0.374593815926059
"ASIC4",1186.82980280507,0.254772808093969,0.259035361936194
"ASIP",-2578.17434420908,0.00770018793074577,0.0557188024953855
"ASL",526.477042815727,0.00577095370434554,0.049552699959056
"ASMTL",382.130475588485,0.299818334582059,0.282224138957693
"ASNA1",85.611992220726,0.826721103261624,0.478686369636544
"ASPA",-1228.58652512062,0.032005712241591,0.10000664779487
"ASPH",111.384465113911,0.885344684013636,0.494355292043638
"ASPN",-225.497455005363,0.628053119884453,0.417362341690819
"ASPRV1",-514.534486131937,0.0239751803127786,0.0888439931842561
"ASRGL1",-140.494806281087,0.763320091722733,0.459546313456897
"ASTL",-287.656038911401,0.62000287842505,0.414877393266624
"ATAD1",986.50507667201,0.0100282859457007,0.0630581150031658
"ATAD2",643.074477796312,0.355192379378671,0.309181382761027
"ATF6",455.601428074017,0.43154021771001,0.341850962107438
"ATF6B",941.467971617255,0.0417482942944314,0.111934403855832
"ATG3",-808.376681115253,0.206268915369694,0.233352539067464
"ATG4B",-86.0586146857578,0.702149659706625,0.439238057430215
"ATG5",63.704331244777,0.754996613837782,0.457718597804109
"ATG7",-126.264057651703,0.807844917602283,0.474092475938895
"ATOX1",695.061893207525,0.00307752965834015,0.0409464125806414
"ATP13A1",183.810788603588,0.666882693276835,0.428965019993356
"ATP1B1",-727.970311790164,0.0331398399227788,0.101374433445388
"ATP1B2",-640.757173067324,0.0735274370107911,0.140105611656869
"ATP1B3",-478.919617849104,0.202047733876305,0.231344866203154
"ATP1B4",52.2816970334534,0.758398871111484,0.458433913084679
"ATP2A3",-1475.54058393452,0.0755964781232474,0.141513106061968
"ATP4B",-244.165471404524,0.312231564915563,0.289287369956051
"ATP5B",-20.0792220662525,0.962143336244389,0.511720075692256
"ATP5J",249.587899496713,0.258724026797593,0.260933747105141
"ATP5J2",294.379354841604,0.3943977875765,0.325881949405481
"ATP5O",327.626766761944,0.111355413046816,0.171162175967122
"ATRN",-1847.35565568191,0.00991450666414711,0.0629835220014557
"ATXN3",618.940894152216,0.0485267137632837,0.119255376172097
"AURKA",-370.149090754866,0.722545741094853,0.446690083025505
"AURKB",-1124.77731741031,0.074231902337081,0.140398899859951
"AXIN2",-772.926262316278,0.0161373259772399,0.0775444818315089
"AZGP1",-703.260610423359,0.266537363938045,0.264468918702104
"AZU1",-1755.36443139539,0.0537040467963289,0.123416816886997
"B2M",-182.453212597083,0.591046610708637,0.404188695927525
"B3GALT1",-83.4952545032246,0.901381939206298,0.498964358868004
"B3GALT2",-1926.58274719584,0.0266624759459415,0.0919682881338401
"B3GALT6",-1475.22272486576,0.101829158197679,0.162201128079401
"B3GALTL",769.10157069536,0.0573598915331725,0.127423545797918
"B3GAT3",1278.10717191915,0.0866899955917844,0.150655692810217
"B3GNT2",-1318.74577425786,0.0307272694151496,0.0968173764596284
"B3GNT4",-980.451412139832,0.103058697226448,0.163698142050236
"B3GNT6",-2547.86897333413,0.0152995546976895,0.0749745672801136
"B3GNT8",-243.570284290326,0.603864249425351,0.409087492964779
"B4GALNT1",-878.95222970953,0.149134834648347,0.195067321370332
"B4GALT1",817.388312723643,0.101174418108184,0.162032577082143
"B4GALT2",-3421.00484417477,0.000354347755354154,0.0196057593512941
"B4GALT3",-24.1805486642282,0.968878027117887,0.513207303315845
"B4GALT5",-817.995316020446,0.519401123046425,0.378719442899035
"B4GALT6",-549.340681685147,0.0238476031039372,0.0888439931842561
"B4GALT7",807.271468513094,0.00405279037088984,0.043719140869862
"BACH1",-945.897313183311,0.262107480891167,0.262142242088545
"BACH2",-362.78202818134,0.128035552982598,0.181202200355168
"BAD",495.761570953783,0.0549278245954341,0.1244790646289
"BAG1",246.860847565393,0.546179876205212,0.389455586680843
"BAG2",1705.98673392607,0.00927680870568297,0.0611332800087623
"BAG3",-2728.76024823014,0.0267351152882071,0.0919682881338401
"BAG4",-98.3247891953959,0.835786410305062,0.480562189972224
"BAG5",-1781.92486489015,0.0696125767653864,0.137330065033546
"BAGE2",681.790294576875,0.0455074021375859,0.115387504668719
"BAGE3",-480.966329723355,0.262898330565403,0.262550640226583
"BAI3",390.852394650451,0.634780536382603,0.419807200130808
"BAIAP2",-498.744310389211,0.272758502301808,0.26785743340091
"BAMBI",-307.40997441288,0.608994393761151,0.410686867641365
"BARD1",-394.042716202493,0.251473339600525,0.2580127699513
"BATF",-1211.0713565331,0.18174920410506,0.218657702945737
"BATF3",-637.946461272861,0.521945289334057,0.379810582866736
"BCAM",-507.30971584614,0.304056716359353,0.28446761989992
"BCAN",-242.91210223197,0.712283970625272,0.443002102348741
"BCAP29",-1858.60554741406,0.0276940592494171,0.0925522454600054
"BCAR3",181.652849572784,0.571423679932039,0.397446654188184
"BCAT2",289.445134429462,0.187959930800311,0.222842646054721
"BCCIP",-526.877666307963,0.469489742505564,0.35815565936562
"BCHE",-233.147647943941,0.635315337663803,0.419807200130808
"BCL10",469.636125820491,0.520169661320986,0.379056451228439
"BCL2",403.59886846132,0.297021721939735,0.28082422144133
"BCL2A1",224.598022916042,0.657798824649526,0.426814298252117
"BCL2L1",-160.687495607811,0.634413317294085,0.419785317071526
"BCL2L10",13.2891831043264,0.98917238612023,0.519310758338792
"BCL2L11",-1113.08206320175,0.0568811725876342,0.126815435442295
"BCL2L2",-792.128378993249,0.289644668505642,0.276605044033574
"BCL6",-942.322160281886,0.0735399753331156,0.140105611656869
"BDH2",624.410956114565,0.0427604530965172,0.11259404927847
"BDNF",237.012932223489,0.368108192358101,0.315434614452885
"BDP1",967.877796963228,0.260199381127105,0.261834106614523
"BECN1",-3170.16100899455,0.00457146304802964,0.0456173537323606
"BET1L",20.7822021824618,0.943105010972836,0.507528415211848
"BGLAP",-562.007287981828,0.136558491014309,0.187301712885583
"BGN",-177.04457438496,0.497449230820666,0.370056103320096
"BHMT2",-208.374573141406,0.478908467366059,0.361882654020557
"BID",534.914780033205,0.121462430496445,0.177635221650266
"BIN1",137.034829149096,0.789119504573949,0.469661378338568
"BIRC2",362.729579969151,0.420881973026105,0.33726104103403
"BIRC3",-955.191052872039,0.0507638534274365,0.121849140917337
"BIRC5",-1172.23375495209,0.129346655483618,0.182002979916832
"BIRC7",-415.556302561933,0.620400346822116,0.414877393266624
"BLK",-137.979333018323,0.882646284709041,0.493293781418016
"BLMH",-426.347535979304,0.430467589854122,0.341547915690367
"BLNK",89.9655984381879,0.866186654935004,0.488291518974587
"BLVRA",421.309520471261,0.0853466807822837,0.149370137770183
"BLVRB",-202.308853481637,0.564847332162781,0.396003877802131
"BMP1",-89.1030319025019,0.817087093122922,0.476452412702632
"BMP10",487.712187895659,0.191379595850069,0.225207534357924
"BMP15",-856.523714570657,0.385706752695663,0.321819718759057
"BMP2",-822.509211211916,0.164774904451126,0.206323961914438
"BMP3",-521.320736585308,0.317887517990232,0.291148586620189
"BMP4",860.608730834816,0.352178774442142,0.307857588984327
"BMP6",-228.942584314414,0.45659929976289,0.352532491439932
"BMP7",-259.500878626591,0.532215833047019,0.383542994731654
"BMP8B",-2338.8975223889,0.000903770239636984,0.0263465242413326
"BMPER",640.17284673756,0.139071990220326,0.188583354374271
"BMPR1B",-2257.93497908817,0.00776342259341325,0.0558148778017046
"BMPR2",792.635457839981,0.260989268709454,0.261875704848276
"BMX",203.582721954124,0.698539610105206,0.438309301019777
"BNIP3",87.9890247093657,0.877021885894018,0.491705037668525
"BNIP3L",-26.8513437900614,0.924355959463227,0.503624771497006
"BOC",-498.418688369541,0.078125003727102,0.143532090657792
"BOLA1",630.892642065339,0.0738709573156004,0.140305102493267
"BOLA2",-810.863346516254,0.160398206999445,0.202427600293657
"BOLA3",436.102555996168,0.0199380542631719,0.0833895566122524
"BPGM",-236.54022668546,0.461314289522802,0.35498048754454
"BPHL",519.19957706452,0.360314598545997,0.311775784485242
"BPI",128.104671449579,0.540779238548382,0.387489382423191
"BPIFA1",-604.847778097786,0.508816196633056,0.374593815926059
"BPIFA2",-1113.45784057653,0.0680691352437682,0.136247538844148
"BPIFB1",-534.067777972608,0.0561740802470531,0.125805679475853
"BPNT1",461.349029201905,0.147442730082706,0.194074896714086
"BPTF",-893.657015672443,0.21258883320883,0.237301951967875
"BRAF",619.658618080618,0.229931537088996,0.247829621866871
"BRAT1",-1441.3989801565,0.123842384993516,0.178183471398463
"BRD1",253.600192476621,0.730927280405353,0.449737043406914
"BRD2",310.928269347293,0.673597050043022,0.430518284626404
"BRD4",686.258729739778,0.268380824679744,0.265136981850997
"BRDT",-57.4721471687188,0.960880658904827,0.511615488513664
"BRF1",-2075.13370387347,0.0229914563455497,0.0880151925603707
"BRICD5",341.275916462494,0.228665022987954,0.247326285189719
"BRPF1",326.663645019337,0.683982494985107,0.434876587547525
"BRSK2",1379.76023089466,0.00480208561765781,0.0471580581404587
"BSG",693.043000629888,0.105154573623666,0.165539706342629
"BST1",-400.638024750316,0.26067086853275,0.261875704848276
"BST2",-723.496072604585,0.254154024517667,0.259035361936194
"BTC",-480.088612774127,0.416556661159214,0.336004646987789
"BTD",-1930.76494680929,0.00271523485684868,0.0394047275737414
"BTG2",-182.015514982725,0.653966727239832,0.425779098866902
"BTK",407.397156370263,0.14243408436898,0.19026845591435
"BTLA",-2315.27169800875,0.0104020343310225,0.0638763059008572
"BTN2A1",-60.3496775451239,0.947227454625419,0.508572315732244
"BTN3A1",-213.728121647581,0.70589953992298,0.4402484045296
"BTN3A3",338.468299421553,0.458487543164456,0.353371744924853
"BTNL3",-1300.71411643317,0.0538149271185976,0.123540840297986
"BTNL8",717.034103204429,0.349142493093788,0.306581230229215
"BTNL9",-345.329719203482,0.400006992249495,0.328412465907956
"BUB1",-69.8212371101672,0.639498179948962,0.421123127001997
"BVG",509.16456127077,0.342766533291083,0.303489140201357
"C10orf105",-435.874951047402,0.371670722250404,0.316466192722507
"C10orf35",-126.87256974766,0.781253899143812,0.466308407739288
"C10orf54",145.431356526524,0.675426979612084,0.431464772876154
"C11orf68",496.955334291986,0.0276866434562782,0.0925522454600054
"C11orf73",823.720616454438,0.208523497044022,0.234209730670111
"C11orf87",1453.49744304431,0.0577358285154053,0.127914207548109
"C11orf94",142.33066613709,0.863839216855802,0.487705032146
"C12orf10",636.149749668769,0.0335253849158488,0.101603895191279
"C14orf93",769.102624736682,0.0231952003824116,0.0880151925603707
"C16orf54",-220.82285156981,0.574122735683604,0.398333771845789
"C17orf67",830.7906392401,0.242128137524731,0.253633954959051
"C17orf78",676.041077410496,0.234944083556531,0.250272183350317
"C17orf89",340.296407956082,0.697693471763535,0.438000488431261
"C18orf32",-199.184000371062,0.70809864015646,0.441175184443214
"C19orf18",-861.710576235798,0.287508857565352,0.275563407507019
"C19orf80",480.861324457158,0.511611408783354,0.375696262876031
"C1D",415.287806289697,0.622769062946138,0.415186015227394
"C1GALT1C1",-340.358517791914,0.727999148213565,0.448716332043784
"C1QAC1QBC1QC",25.8105503801152,0.921563868891431,0.503624771497006
"C1QBP",-1380.01710152465,0.12429854789979,0.178588891100555
"C1QC",-172.107529614317,0.234214232577533,0.250049739376812
"C1QL1",732.901318443066,0.13366822458107,0.185421412459755
"C1QL2",-721.590775975722,0.0681038729547599,0.136247538844148
"C1QL4",-675.354673936707,0.211811882718818,0.236541376551962
"C1QTNF1",737.701647533117,0.214441629914077,0.238318403625529
"C1QTNF3",-1262.96784822302,0.0135424385238401,0.0719179851084993
"C1QTNF5",-865.571158446104,0.0386064503598529,0.107823760669827
"C1QTNF9",-832.976787793323,0.372114643919588,0.316562593562838
"C1R",-805.799861166559,0.0648527442890565,0.132310439730223
"C1RL",737.363164258368,0.438335716479549,0.345464771084209
"C1S",1066.15580522957,0.0598395045365325,0.128843697129527
"C1orf115",-60.052386161075,0.900603491759133,0.498964358868004
"C1orf162",-271.976802351754,0.0897614468369062,0.154046253061105
"C1orf185",-551.610668455465,0.163794287698996,0.205446251588492
"C1orf186",-626.322820671523,0.207913897110699,0.234129077663101
"C1orf198",303.709000071677,0.313666037347584,0.289756461833113
"C1orf210",2125.26742219461,0.00378233877557134,0.0423979940448471
"C1orf226",307.700920598098,0.370692639038754,0.316206549592679
"C1orf43",-576.698261860466,0.187550450101749,0.222606892353893
"C2",92.494495615984,0.879439014857155,0.492253716394687
"C20orf173",-429.991266536423,0.465867589393763,0.35680287051785
"C21orf33",832.756669222244,0.178011168962635,0.215376182117163
"C22orf15",-412.320514180242,0.206371713621031,0.233352539067464
"C2orf40",-1839.60217057169,0.00764903078688496,0.0556820301061746
"C2orf66",113.476952558491,0.881419085084982,0.493053319452609
"C3",-822.527541604062,0.00606547560001506,0.0500187990039213
"C3orf18",-1415.72915810344,0.125210666807677,0.178903977468334
"C4AC4B",-702.703811218417,0.119808304714647,0.176404107963675
"C4BPA",1463.16004544743,0.00183757629170237,0.0342116432498316
"C4BPB",-405.198249570932,0.296965182278347,0.28082422144133
"C4orf32",-714.608825925555,0.143647203071661,0.191215590810832
"C5",313.819640801471,0.606209474029597,0.40979611825759
"C5C6",355.771146204514,0.532146922801616,0.383542994731654
"C5orf38",-246.070797947526,0.538155439524078,0.385912930553198
"C5orf46",335.081072994741,0.200820342626417,0.230559450315755
"C5orf63",-437.663508814785,0.498497380655664,0.370173820980714
"C6",1482.1851412234,0.010968378404431,0.0658852741762824
"C6orf89",-982.74551800105,0.27287521644039,0.26785743340091
"C7",-1117.59492515066,0.0154398874101185,0.0753637890259461
"C7orf69",1140.25074476704,0.0486566119888436,0.119455978078061
"C7orf73",-249.587650036371,0.69712643616559,0.438000488431261
"C8AC8BC8G",-480.944024747401,0.118175556648972,0.175370760601332
"C8G",-728.939213592107,0.16040605759549,0.202427600293657
"C9",1259.61091716675,0.0352597805020662,0.10346869832786
"C9orf89",-97.9277212619559,0.926023580664569,0.503624771497006
"CA1",-173.841212844259,0.582297878527511,0.401285189839687
"CA10",-1139.02654582151,0.00395914577238064,0.0435957463753405
"CA11",-851.138119844568,0.00477540499291935,0.0470828824767785
"CA12",-561.709066524707,0.339875060769069,0.301901132073129
"CA13",217.102746461079,0.270461881697811,0.266425437458642
"CA2",-535.65785374366,0.443836583827028,0.347934329980897
"CA3",216.666799128054,0.347377388200873,0.305820965679799
"CA4",-1474.04354342924,0.0170193029177945,0.0793183739474989
"CA5A",-423.780071562593,0.15145054034552,0.196744906183008
"CA5B",-49.1043326299323,0.933999837239875,0.505122951065091
"CA6",-389.373888241314,0.00865460482659633,0.058839966163726
"CA7",-583.93839812381,0.259978003852456,0.261746740216001
"CA8",-610.444108626522,0.0976975422420387,0.159725958232577
"CA9",233.632256855296,0.675853705076976,0.431625950283712
"CAB39",341.991674743422,0.0607795200879138,0.129737155591966
"CABLES2",1244.70843122774,0.0485197212013562,0.119255376172097
"CABP7",-202.701009893159,0.522448124931697,0.380045348078778
"CACNA2D3",-1489.50412379628,0.0054905421843506,0.0494821936750688
"CACNB4",623.07119615689,0.0436595146881904,0.113501213461151
"CACYBP",491.639310032463,0.00850929511311391,0.0587446743027537
"CADM1",-1078.33179797879,0.0260809967416538,0.0915456538807409
"CADM2",-1260.27489732374,0.00842409445222735,0.0585598269943523
"CADM3",313.597439265267,0.342392775707705,0.303483954318918
"CALB1",-816.782632732816,0.117025478596183,0.174782872869227
"CALB2",-235.281231376407,0.554156403674992,0.392272160687899
"CALCB",-223.622459148818,0.550322827146874,0.390563933070365
"CALCOCO2",1476.34295971725,0.190781172622425,0.224824053887353
"CALN1",-1094.4402537984,0.145650161113444,0.192957050893008
"CALR",897.35359322264,0.0557914105441413,0.12528881523707
"CALY",-1271.74718305655,0.208335813524753,0.234209730670111
"CAMK1",-376.464475695912,0.367181284617534,0.31518275686653
"CAMK1D",-1001.79769632126,0.115369517887098,0.17378381023323
"CAMK2A",1074.96636054543,0.0144205079721846,0.0734209730216551
"CAMK2B",913.938100582102,0.00207249300492756,0.0354662676849983
"CAMK2D",997.608030561233,0.00229024204098345,0.0366132190401599
"CAMK4",-676.252304245531,0.183225023036773,0.219792117151369
"CAMKK1",536.377720660418,0.395052673216252,0.325881949405481
"CAMP",-1234.43780464906,0.0144270734403318,0.0734209730216551
"CAND1",721.452150210301,0.0210233984423647,0.0854303496862932
"CANT1",-265.054625427084,0.538413119693703,0.385985866258353
"CANX",-147.591835374113,0.837329502245201,0.480620599003665
"CAP1",70.2263452862607,0.705614027178288,0.440181271560692
"CAPG",246.745788969894,0.461454607927127,0.35498048754454
"CAPN1CAPNS1",428.49363862563,0.112402012494391,0.171584406363199
"CAPN2",661.456971597918,0.0484391941842538,0.119255376172097
"CAPN3",819.320466663508,0.117961765320924,0.175223689893927
"CAPNS1",787.589864431925,0.00530634465796064,0.0487094627627534
"CAPSL",-156.53043187411,0.721643300846283,0.446466778228445
"CAPZA1",350.322755988321,0.162676395787146,0.204251132322925
"CARD17",-306.582518115839,0.728840935229776,0.449011516718333
"CARD18",-561.514315272925,0.0648431524486736,0.132310439730223
"CARD9",-128.647841514103,0.834000350888876,0.480428227123726
"CARHSP1",-79.2840394911508,0.912663848376368,0.501463146672572
"CARS",652.901907746092,0.0209660136940351,0.0853372888408773
"CARTPT",-230.858400235544,0.745019340688936,0.45523860027909
"CASC4",708.168870826434,0.13804111168678,0.188029646354247
"CASK",-871.035664605654,0.205464090880949,0.233241589632682
"CASP10",-76.6071415096768,0.880508824638475,0.492655492425746
"CASP14",-398.882360076496,0.15307924542697,0.197821772963608
"CASP2",292.764765252558,0.695969387975087,0.438000488431261
"CASP3",468.293376898154,0.0489257152011345,0.119518701817496
"CASP8",-1022.49314776949,0.125021417553009,0.178745942687576
"CASQ1",-999.113702767911,0.31246577245347,0.289396019416555
"CASQ2",-463.369088247613,0.678802926584395,0.432616292296143
"CASS4",100.49751244017,0.857844335379798,0.486083305343413
"CAST",-447.816351579383,0.230202333437932,0.247905551653075
"CAT",228.277912406881,0.484062650298689,0.364109685657607
"CAV2",-1072.40530477806,0.25197546280894,0.258313760092325
"CAV3",-410.973075175458,0.512660048350734,0.376237156977221
"CBFB",1157.32561435203,0.121995766036228,0.177679328014621
"CBL",620.952656896826,0.0141938852502556,0.0733317977284296
"CBLN1",-625.345984171357,0.0139741610050357,0.0729581740881504
"CBLN4",-982.688321115745,0.00157957423264393,0.0324551968386568
"CBR1",1648.19458764456,0.00727193850728387,0.0548069354096814
"CBR3",726.764651754299,0.0207693221230851,0.0850305576624978
"CBS",-204.166782054295,0.666541357770113,0.428965019993356
"CBX1",730.391520519936,0.0184312124588615,0.081888943025796
"CBX3",204.609894136951,0.651070221848913,0.424930110715746
"CBX5",-1281.23935871942,0.0379047105740815,0.106716326033969
"CBX7",63.4642947408999,0.90461640077465,0.499598027609622
"CCBL1",-307.447366503918,0.655005123344443,0.425894928345748
"CCBL2",13.2365463360036,0.961349380171362,0.511720075692256
"CCDC101",-805.097173065329,0.18921609962554,0.223832405053344
"CCDC126",-685.246234400469,0.0434715804653397,0.113501213461151
"CCDC134",486.391636088314,0.031615542018908,0.0992889618234253
"CCDC167",-1212.56673363417,0.177342628178156,0.215239745536003
"CCDC25",-340.811152222637,0.442167066038115,0.347267822666034
"CCDC50",645.246114152219,0.00220854552530237,0.0360686178973313
"CCDC51",-674.597460036381,0.324279058061353,0.294603807208848
"CCDC64",-154.165052782995,0.60562438132079,0.409607119511107
"CCDC80",-719.614071432972,0.202889209362037,0.231914340627398
"CCDC90B",155.847101883904,0.769262359582199,0.4615955393425
"CCK",-608.924960536146,0.164101223001802,0.205622802110773
"CCL1",-701.846257637711,0.0409070960161298,0.110156389793579
"CCL11",-140.891007113344,0.67072974343729,0.429558506727351
"CCL13",-139.219738651485,0.701317584402305,0.439006539262517
"CCL14",798.553005529016,0.0051257931089708,0.0476876577179781
"CCL15",-394.90044311682,0.240292509719894,0.253261220936905
"CCL16",81.0179026102051,0.681387374756546,0.433928166685928
"CCL17",47.86942471047,0.879350742712139,0.492253716394687
"CCL18",538.907844969245,0.110180725897054,0.170523296984574
"CCL19",-375.065851254956,0.378690118759803,0.318651160158403
"CCL2",-268.561315936664,0.612530786017613,0.411690355050567
"CCL20",-82.3016398134235,0.863975101158772,0.487705032146
"CCL21",-503.652942322151,0.249581071531865,0.257351650930959
"CCL22",-34.2890787258384,0.898761280601648,0.498487024130219
"CCL23",547.978526311067,0.0934967821437815,0.157507567239531
"CCL24",-931.576563346443,0.1013749681276,0.162032577082143
"CCL25",-130.259134498217,0.687180809438427,0.435426185994982
"CCL26",72.7940246530841,0.912232009409623,0.501337182075638
"CCL27",179.216520376394,0.715899222240086,0.444803442319509
"CCL28",-225.598226651986,0.26406093201763,0.263499033377004
"CCL3",919.889567220333,0.113433480514607,0.172007608955798
"CCL3L1",-604.326815555786,0.299218903414673,0.282196583596443
"CCL4L1",174.584248995511,0.66248031656143,0.427944434402158
"CCL5",592.235217768456,0.0172123542742217,0.0796617406153993
"CCL7",803.066103874318,0.11259971363702,0.171584406363199
"CCL8",469.677642687237,0.184688851946699,0.220519614750839
"CCM2",387.556674336243,0.352597012840014,0.308114356816291
"CCNA1",35.5157709780488,0.94130715589011,0.507041065143712
"CCNA2",-102.24640700809,0.842590310378409,0.481772538401188
"CCNB1",-1297.52824941718,0.111765435644686,0.171162175967122
"CCNB1IP1",-580.11455994481,0.190109198065017,0.224352676404951
"CCNB2",-1762.24980659952,0.0247962134341612,0.0899097739122726
"CCNH",-176.133627908376,0.746136720767806,0.455359195329517
"CCPG1",1689.34051199681,0.0291368028128193,0.094502633744734
"CCS",-1372.07252778824,0.0107138013877164,0.0652279728906747
"CCT5",277.749486648888,0.354152835106968,0.309037407370777
"CCT7",65.8910391924372,0.758401584792622,0.458433913084679
"CCT8",366.030233374481,0.199592455803693,0.229886087301612
"CD109",-1180.80436375413,0.0202944855161971,0.0842671569440965
"CD14",-1135.16503907898,0.0206725556708012,0.0849814690386888
"CD160",-244.984637228795,0.34234967501636,0.303483954318918
"CD163",-229.554451244964,0.584941057359495,0.40232544674711
"CD164L2",-1637.25047081093,0.0188628373832147,0.082183614958541
"CD177",216.310599804396,0.315379406822172,0.290247899298941
"CD1A",-1293.24801764621,0.0373577984763395,0.106074937430348
"CD1D",-639.456626240055,0.344241355645729,0.303934105097746
"CD2",-222.043104922249,0.096269712012324,0.159443764592064
"CD200",36.4198190000954,0.956985409368679,0.511189573493175
